PSR %CPU
  1  0.0
  2  0.7
  2  0.6
PSR %CPU
  2 38.4
  0  0.7
  0  0.0
  3  0.6
  0  0.0
  2  0.0
  1  0.0
  2  0.7
  2  0.6
PSR %CPU
  2 38.4
  0  0.7
  0  0.0
  3  0.6
  0  0.0
  2  0.0
  1  0.0
  2  0.7
  2  0.6
PSR %CPU
  2 38.4
  0  0.7
  0  0.0
  3  0.6
  0  0.0
  2  0.0
  1  0.0
  2  0.7
  2  0.6
PSR %CPU
  2 38.4
  0  0.7
  0  0.0
  3  0.6
  0  0.0
  2  0.0
  1  0.0
  2  0.7
  2  0.6
PSR %CPU
  2 38.3
  0  0.7
  0  0.0
  3  0.6
  0  0.0
  2  0.0
  1  0.0
  2  0.7
  2  0.6
PSR %CPU
  2 38.3
  0  0.7
  0  0.0
  3  0.6
  0  0.0
  2  0.0
  1  0.0
  2  0.7
  2  0.6
PSR %CPU
  2 38.3
  0  0.7
  0  0.0
  3  0.6
  0  0.0
  2  0.0
  1  0.0
  2  0.7
  2  0.6
